Rxns,Growth0,Opt1_0,Opt2_0,Opt3_0,Opt4_0,Mix_0,Growth2,Opt1_2,Opt2_2,Opt3_2,Opt4_2,Mix_2,Growth4,Opt1_4,Opt2_4,Opt3_4,Opt4_4,Mix_4,Growth2a2,Opt1_2g2,Opt2_2g2,Opt3_2g2,Opt4_2g2,Mix_2g2
G5SADr,0.013766713,0,0,0,0,0,0.0121471,0,0,0,0,0,0.010527486,0,0,0,0,0,0.0121471,0.001647,0.001647,0.001647,0.001647,0.001647
G5SADrm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5SD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5SD2,0,0.00E+00,0,0,0.00E+00,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0.001647,0.001647,0.001647,0.001647,0.001647
G6PDA,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0.00E+00,0,0,0,0.00E+00,0,0,0,0,0,0
G6PDH2,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0
G6PDH2er,0.000183891,0,0,0,0,0,0.000162256,0,0,0,0,0,0.000140622,0,0,0,0,0,0.000162256,2.20E-05,2.20E-05,2.20E-05,2.20E-05,2.20E-05
G6PI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G6PI3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G6Pter,0.000183891,0,0,0,0,0,0.000162256,0,0,0,0,0,0.000140622,0,0,0,0,0,0.000162256,2.20E-05,2.20E-05,2.20E-05,2.20E-05,2.20E-05
GALIGH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GALK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GALS3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GALU,0.235003724,0,0,0,0.00E+00,0,0.207356227,0,0,0,0,0,0.17970873,0.00E+00,0,0,0.00E+00,0.00E+00,0.207356227,0.028115,0.028115,0.028115,0.028115,0.028115
GALt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAM6Pt,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0.00E+00,0,0,0,0,0,0,0,0,0,0
GAPD,1.31826073,2,2,1.2,2,1.2,1.39846535,2,2,1.697478992,2,1.658914729,1.47866997,2,2,2,2,2,1.39846535,1.918439167,1.918439167,1.845234006,1.918439167,1.800834047
GARFTi,0.014134494,0.00E+00,0,0,0.00E+00,0.00E+00,0.012471612,0.00E+00,0,0,0.00E+00,0,0.010808731,0.00E+00,0,0,0.00E+00,0,0.012471612,0.0009382,0.0009382,0.001691,0.0009382,0.001691
GAT1_SC,0.002064589,0,0,0,0.00E+00,0.00E+00,0.001821696,0,0,0,0,0,0.001578803,0,0,0,0,0,0.001821696,0.000247,0.000247,0.000247,0.000247,0.000247
GAT2_SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBEZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GCALDt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GCALDtm,0,0,0,0,0.00E+00,0.00E+00,0,0,0,0,0.00E+00,0.00E+00,0,0,0,0,0.00E+00,0.00E+00,0,0,0,0,0,0
GCC2am,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GCC2bim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GCC2cm,0,0.00E+00,0,0,0,0,0,0,0,0,0.00E+00,0,0,0.00E+00,0,0,0,0.00E+00,0,0,0,0,0,0
GCCam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GCCbim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GCCcm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GDPMANNtg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GDPt3g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GDPtn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF6PTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGLGH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGTT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHMT2r,0.032547786,0.00E+00,0,0,0.00E+00,0.00E+00,0.028718635,0.00E+00,0,0,0.00E+00,0.00E+00,0.024889483,0.00E+00,0,0,0.00E+00,0.00E+00,0.028718635,0.0031411,0.0031411,0.0038939,0.0031411,0.0038939
GHMT2rm,0,-0.100738751,-0.107784431,1.23E-32,-0.118389897,-1.23E-16,0,-0.03626595,-0.043912176,0,-0.042620363,-5.15E-13,0,0,0,0,0.00E+00,0.00E+00,0,-0.0047469,-0.012748542,0,-0.006219197,0
GK1,0.000283359,0.00E+00,0,0,0.00E+00,0.00E+00,0.000250022,0,0,0,0.00E+00,0.00E+00,0.000216686,0,0,0,0.00E+00,0.00E+00,0.000250022,3.39E-05,3.39E-05,3.39E-05,3.39E-05,3.39E-05
GK2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLCGSD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLCGSDv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLCNtv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLCP,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0.00E+00,0,0,0.00E+00,0.00E+00,0,0,0,0,0,0
GLCS2,0.043339652,0,0,0,0.00E+00,0,0.038240869,0,0,0,0,0,0.033142087,0.00E+00,0,0,0.00E+00,0.00E+00,0.038240869,0.005185,0.005185,0.005185,0.005185,0.005185
GLCt1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
GLCtv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLNS,0.068580297,0.201477502,0.215568862,-1.72E-47,-1.66E-16,-8.89E-17,0.060512027,0.072531901,0.087824351,0,-1.55E-17,0,0.052443757,0.00E+00,0,0,0.00E+00,0,0.060512027,0.0621774,0.077460484,0.0082047,0.0082047,0.0082047
GLNTRS,0.008810028,0,0,0,0,0,0.007773554,0,0,0,0,0,0.00673708,0,0,0,0,0,0.007773554,0.001054,0.001054,0.001054,0.001054,0.001054
GLNt2n,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLNt2r,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLNt6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLNt7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLPT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLU5K,0,0.00E+00,0,0,0.00E+00,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0.001647,0.001647,0.001647,0.001647,0.001647
GLUCYS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLUDC,0,0,0,0,0,0.00E+00,0,0,0,0,0.00E+00,0.00E+00,0,0.00E+00,0,0,0.00E+00,0.00E+00,0,0,0,0,0,0
GLUDxi,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0.00E+00,0,0,0,0,0,0
GLUDyi,0.411461722,0,0,0,0,0,0.363054461,0,0,0,0,0,0.314647199,0.00E+00,0,0,0.00E+00,0.00E+00,0.363054461,0,0,0,0,0
GLUK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLUN,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0.00E+00,0,0,0,0,0,0
GLUPRT,0.008274237,0,0,0,0.00E+00,0.00E+00,0.007300798,0.00E+00,0,0,0.00E+00,0.00E+00,0.006327358,0,0,0,0.00E+00,0.00E+00,0.007300798,0.0009899,0.0009899,0.0009899,0.0009899,0.0009899
GLUSx,0,0.201477502,0.215568862,0,0,3.39E-17,0,0.072531901,0.087824351,0,0,5.13E-13,0,0,0,0,0,0.00E+00,0,0.0539727,0.069255784,0,0,0
GLUTRS,0.025226436,0,0,0,0,0,0.02225862,0,0,0,0,0,0.019290804,0,0,0,0,0,0.02225862,0.003018,0.003018,0.003018,0.003018,0.003018
GLUTRSm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLUt2n,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLUt2r,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLUt5m,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLUt7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLUt7m,0.497091178,0.00E+00,0,0,0.00E+00,0,0.438609863,0.00E+00,0,0,0.00E+00,0.00E+00,0.380128548,0,0,0,0,0.00E+00,0.438609863,0.004469,0.004469,0,0,0
GLXt,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLXtp,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLYATi,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0.00E+00,0,0,0,0,0,0,0,0,0,0
GLYC3Ptm,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0.00E+00,0,0,0.00E+00,0.00E+00,0,0,0,0,0,0
GLYCDy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLYCLm,0,0.100738751,0.107784431,-1.23E-32,0.118389897,1.23E-16,0,0.03626595,0.043912176,0,0.042620363,5.15E-13,0,0,0,0,0.00E+00,0.00E+00,0,0.0047469,0.012748542,0,0.006219197,0
GLYCRT,-0.005860256,0.00E+00,0,0,0.00E+00,0.00E+00,-0.005170815,0,0,0,0.00E+00,0.00E+00,-0.004481373,0.00E+00,0,0,0.00E+00,0.00E+00,-0.005170815,5.17E-05,5.17E-05,-0.0007011,5.17E-05,-0.0007011
GLYCt,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLYCt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLYGS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLYK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLYOX,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0.00E+00,0,0,0,0,0,0,0,0,0,0
GLYOXm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLYTRS,0.024273548,0,0,0,0,0,0.021417837,0,0,0,0,0,0.018562125,0,0,0,0,0,0.021417837,0.002904,0.002904,0.002904,0.002904,0.002904
GLYt2m,0,0.201477502,0.215568862,-2.46E-32,0.236779795,2.46E-16,0,0.072531901,0.087824351,0,0.085240726,1.03E-12,0,0,0,0,0.00E+00,0.00E+00,0,0.0094938,0.025497084,0,0.012438393,0
GLYt2r,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0
GMPS2,0.004128342,0,0,0,0,0.00E+00,0.003642655,0,0,0,0,0.00E+00,0.003156968,0,0,0,0,0,0.003642655,0.0004939,0.0004939,0.0004939,0.0004939,0.0004939
GND,0.000183891,0,0,0,0,0,0.000162256,0,0,0,0,0.00E+00,0.000140622,0,0,0,0,0,0.000162256,2.20E-05,2.20E-05,0.0312016,2.20E-05,0.0312016
GNNUC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPDDA1,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0.00E+00,0,0,0.00E+00,0.00E+00,0,0,0,0,0,0
GRTT,0.000367781,0,0,0,0,0,0.000324513,0,0,0,0,0,0.000281244,0,0,0,0,0,0.000324513,4.40E-05,4.40E-05,4.40E-05,4.40E-05,4.40E-05
GSNK,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0
GSNt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSNt2m,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GTHO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GTHOXti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GTHOm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GTHP,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0.00E+00,0,0,0,0,0,0,0,0,0,0
GTHPm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GTHRDabcv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GTHRDt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GTHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GTMLT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GTPCI,0,0,0,0,0.00E+00,0.00E+00,0,0,0,0,0.00E+00,0.00E+00,0,0,0,0,0.00E+00,0.00E+00,0,0,0,0,0,0
GTPCII,8.28E-05,0,0,0,0,0,7.30E-05,0,0,0,0,0,6.33E-05,0,0,0,0.00E+00,0,7.30E-05,9.90E-06,9.90E-06,9.90E-06,9.90E-06,9.90E-06
GTPH1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GTPt2m,0,0,0,0,0.00E+00,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUAD,0,0.00E+00,0,0,0.00E+00,0,0,0,0,0,0.00E+00,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0
GUAPRT,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUAt2r,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0.00E+00,0.00E+00,0,0,0,0,0,0
GUAtm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H2O2tn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H2Ot,-3.828451911,-2.848891874,-2.838323353,-2.4,-2.822415154,-2.4,-4.083928157,-2.945601075,-2.934131737,-2.773109244,-2.936069455,-2.744186047,-4.339404403,-3.189189189,-3.132743363,-3.189189189,-3.189189189,-3.132743363,-4.083928157,-2.95860085,-2.946598387,-2.942343729,-2.956392405,-2.90203126
H2Oter,-0.000183891,0,0,0,0,0,-0.000162256,0,0,0,0,0,-0.000140622,0,0,0,0,0,-0.000162256,-2.20E-05,-2.20E-05,-2.20E-05,-2.20E-05,-2.20E-05
H2Otm,-8.291126488,-3.746138348,-3.808383234,-2.4,-4.446724546,-2.4,-9.766795191,-4.628609805,-5.329341317,-4.151260504,-4.880820837,-4.744186047,-11.26455583,-6.126126126,-7.132743363,-6.126126126,-6.126126126,-7.221238938,-9.766795191,-4.741211566,-5.711156866,-4.737765647,-4.825274716,-5.56359826
H2Otn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H2Otp,0,0.520483546,0.558519325,1.23E-32,0.631412786,-1.39E-30,0,0.187374077,0.22754491,1.07E-29,0.227308603,-1.04E-30,0,0.00E+00,0,0,0.00E+00,0.00E+00,0,0,0.037731109,-2.91E-34,0.003897228,-9.70E-35
H2Otv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HACD10p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HACD4p,0,-0.016789792,-0.019597169,0,0,7.80E-32,0,-0.006044325,-0.007984032,-3.54E-31,0,2.21E-45,0,0,0,0,0.00E+00,0.00E+00,0,0,-0.001323899,0,-0.000136745,2.77E-35
HACD5p,0,-0.016789792,-0.019597169,0,0,7.81E-32,0,-0.006044325,-0.007984032,-3.51E-31,0,2.15E-45,0,0.00E+00,0,0,0.00E+00,0.00E+00,0,0,-0.001323899,0,-0.000136745,4.16E-35
HACD6p,0,-0.016789792,-0.019597169,0,0,8.52E-32,0,-0.006044325,-0.007984032,-3.55E-31,0,-5.49E-45,0,0.00E+00,0,0,0.00E+00,0.00E+00,0,0,-0.001323899,0,-0.000136745,4.85E-35
HACD7p,0,-0.016789792,-0.019597169,0,0,9.76E-32,0,-0.006044325,-0.007984032,-3.59E-31,0,-5.49E-45,0,0.00E+00,0,0,0.00E+00,0.00E+00,0,0,-0.001323899,0,-0.000136745,4.09E-35
HACD8p,0,-0.016789792,-0.019597169,0,0,1.05E-31,0,-0.006044325,-0.007984032,-3.62E-31,0,-7.81E-60,0,0.00E+00,0,0,0,0.00E+00,0,0,-0.001323899,0,-0.000136745,1.37E-35
HACNHm,0.023922485,0,0,0,0,0,0.021108075,0,0,0,0,0,0.018293665,0,0,0,0,0,0.021108075,0.002862,0.002862,0.002862,0.002862,0.002862
HBZOPT6m,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HCITSm,0.023922485,0,0,0,0,0,0.021108075,0,0,0,0,0,0.018293665,0,0,0,0,0,0.021108075,0.002862,0.002862,0.002862,0.002862,0.002862
HCITSn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HCO3E,0.220025006,1.453324379,1.48502994,1.2,1.532754538,1.2,0.194139711,1.163196776,1.19760479,1.075630252,1.191791634,1.085271318,0.168254416,0.936936937,0.867256637,0.936936937,0.936936937,0.867256637,0.194139711,0.972914583,1.007481573,0.958943024,0.973630518,0.977055513
HCO3Em,0,0,0,0,0.00E+00,0.00E+00,0,0,0,0,0,0.00E+00,0,0.00E+00,0,0,0,0,0,0,0,0,0,0
HCO3En,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HCO3tn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HCYSMT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HCYSt2p,0,-0.100738751,-0.107784431,1.58E-32,-0.118389897,1.96E-31,0,-0.03626595,-0.043912176,0,-0.042620363,-1.10E-45,0,0.00E+00,0,0,0.00E+00,0,0,0,-0.007281442,0,-0.000752097,0
HDCAt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HDCEAt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEMEOMOm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEMEOSm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HETZK,0,0,0,0,0.00E+00,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0
HEX1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HEX4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEX7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEXCCOAtx,0,0.00E+00,0,0,0.00E+00,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0
HEXDPtm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HGNTOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HICITDm,0.023922485,0,0,0,0,0,0.021108075,0,0,0,0,0,0.018293665,0,0,0,0,0,0.021108075,0.002862,0.002862,0.002862,0.002862,0.002862
HISTD,0.005541792,0,0,0,0,0,0.004889816,0,0,0,0,0,0.004237841,0,0,0,0,0,0.004889816,0.000663,0.000663,0.000663,0.000663,0.000663
HISTP,0.005541792,0,0,0,0,0,0.004889816,0,0,0,0,0,0.004237841,0,0,0,0,0,0.004889816,0.000663,0.000663,0.000663,0.000663,0.000663
HISTRS,0.005541792,0,0,0,0,0,0.004889816,0,0,0,0,0,0.004237841,0,0,0,0,0,0.004889816,0.000663,0.000663,0.000663,0.000663,0.000663
HISTRSm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HISt2m,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HISt2r,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HISt6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HKYNH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HMBS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HMGCOAR,-0.001103343,0,0,0,0,0,-0.000973538,0,0,0,0,0,-0.000843733,0,0,0,0,0,-0.000973538,-0.000132,-0.000132,-0.000132,-0.000132,-0.000132
HMGCOAS,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0.00E+00,0,0,0,0,0,0
HMGCOASm,-0.001103343,0,0,0,0,0,-0.000973538,0,0,0,0,0.00E+00,-0.000843733,0,0,0,0,0.00E+00,-0.000973538,-0.000132,-0.000132,-0.000132,-0.000132,0
HMGCOAtm,-0.001103343,0,0,0,0,0,-0.000973538,0,0,0,0,0.00E+00,-0.000843733,0,0,0,0,0.00E+00,-0.000973538,-0.000132,-0.000132,-0.000132,-0.000132,0
PHLPDS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHLPDS2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHLPDS3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHLPDS4,5.02E-06,0,0,0,0,0,4.43E-06,0,0,0,0,0,3.84E-06,0,0,0,0,0,4.43E-06,6.00E-07,6.00E-07,6.00E-07,6.00E-07,6.00E-07
HMPK1,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0
HPPKm,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPROa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPROb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPROxm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPROym,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HSDxi,0.036343453,0.201477502,0.215568862,-2.46E-32,0.236779795,2.94E-32,0.032067753,0.072531901,0.087824351,0,0.085240726,0,0.027792053,0,0,0,0.00E+00,0,0.032067753,0.0145946,0.030597884,0.004348,0.017539193,0.004348
HSDyi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0.00E+00,0,0,0,0,0,0
HSERTA,0.004789512,0.00E+00,0,0,0.00E+00,0.00E+00,0.00422604,0,0,0,0.00E+00,0,0.003662568,0,0,0,0.00E+00,0.00E+00,0.00422604,0.000573,0.000573,0.000573,0.000573,0.000573
HSK,0.031553941,0.201477502,0.215568862,-2.46E-32,0.236779795,0,0.027841713,0.072531901,0.087824351,1.88E-33,0.085240726,0,0.024129484,0,0,0,0,0,0.027841713,0.0140216,0.030024884,0.003775,0.016966193,0.003775
STEROLS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STEROLS2,5.85E-05,0,0,0,0,0,5.16E-05,0,0,0,0,0,4.47E-05,0,0,0,0,0,5.16E-05,7.00E-06,7.00E-06,7.00E-06,7.00E-06,7.00E-06
HSTPT,0.005541792,0,0,0,0,0,0.004889816,0,0,0,0,0,0.004237841,0,0,0,0,0,0.004889816,0.000663,0.000663,0.000663,0.000663,0.000663
HXANt2r,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HXPRT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0
HYPOE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IAMACt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0
IAMOHt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IAMOHtm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBUTACt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBUTOHt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0
IBUTOHtm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ICDHxm,0.200857517,0,0,0,0,0,0.412521338,0,0,0,0,0,0.62418516,0,0,0,0,0.00E+00,0.412521338,0,0,0,0,0
ICDHy,0.531127641,0,0,0,0,0,0.468642037,0.00E+00,0,0,0,0,0.406156432,0.00E+00,0,0,0.00E+00,0,0.468642036,0.010188,0.010188,0.005719,0.005719,0.005719
ICDHym,0.090198299,0,0,0,0.00E+00,0,0.079586735,0,0,0,0,0.00E+00,0.06897517,0.00E+00,0,0,0,0.00E+00,0.079586735,0,0,0,0,0
ICDHyp,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ICL,0,0,0,0,0,0,0,0,0,0,0,0,0,4.07E-13,0.088495575,-3.27E-13,1.10E-16,0.088495575,0,0,0,0,0,0
